date,open,high,low,close
2020-07-15,10873.53,10932.57,10617.42,10617.42
2020-07-16,10617.42,10617.42,10378.23,10441.2
2020-07-19,10441.2,10476.02,10271.96,10281.16
2020-07-20,10281.16,10380.45,10277.89,10380.45
2020-07-21,10380.45,10593.76,10380.45,10558.35
2020-07-22,10558.35,10570.96,10457.75,10459.92
2020-07-26,10459.92,10524.45,10459.92,10524.45
2020-07-27,10524.45,10592.33,10524.45,10575.47
2020-07-28,10575.47,10621.9,10568.54,10568.84
2020-07-29,10568.84,10599.46,10568.84,10599.46
2020-08-04,10599.46,10668.9,10596.8,10620.1
2020-08-05,10620.1,10705.5,10620.1,10704.33
2020-08-06,10704.33,10827.28,10704.33,10817.29
2020-08-09,10817.29,10964.27,10817.29,10962.52
2020-08-10,10962.52,11047.01,10937.98,10938.23
2020-08-11,10938.23,10995.7,10889.4,10919.47
2020-08-12,10919.47,10974.65,10919.47,10922.33
2020-08-13,10922.33,10967.8,10914.79,10944.18
2020-08-16,10944.18,11131.36,10944.18,11120.26
2020-08-17,11120.26,11193.72,11100.69,11142.77
2020-08-18,11142.77,11142.77,11072.86,11077.11
2020-08-19,11077.11,11160.16,11076.86,11160.05
2020-08-23,11160.05,11391.08,11160.05,11391.08
2020-08-24,11391.08,11461.65,11391.08,11433.76
2020-08-25,11433.76,11476.1,11431.55,11461.62
2020-08-26,11461.62,11493.43,11453.78,11453.78
2020-08-27,11453.78,11468.18,11422.85,11462.45
2020-08-30,11462.45,11478.03,11419.61,11434.81
2020-08-31,11434.81,11490.42,11365.99,11365.99
2020-09-01,11365.99,11367.01,11233.94,11233.94
2020-09-02,11233.94,11243.34,11183.44,11214.22
2020-09-03,11214.22,11254.92,11180.12,11180.81
2020-09-06,11180.81,11180.81,11041.28,11073.02
2020-09-07,11073.02,11190.53,11072.0,11136.03
2020-09-08,11136.03,11136.03,10937.29,10951.29
2020-09-09,10951.29,10954.69,10873.66,10929.89
2020-09-10,10929.89,11073.85,10929.89,11070.84
2020-09-13,11070.84,11100.76,11049.31,11091.67
2020-09-14,11091.67,11119.75,11034.07,11034.38
2020-09-15,11034.38,11049.54,11013.17,11028.06
2020-09-16,11028.06,11091.4,11027.32,11088.2
2020-09-17,11088.2,11110.95,11050.89,11050.89
2020-09-20,11050.89,11050.89,10949.99,10969.32
2020-09-21,10969.32,11025.53,10910.33,10910.37
2020-09-22,10910.37,10963.01,10818.29,10963.01
2020-09-23,10963.01,11062.28,10963.01,10979.44
2020-09-24,10979.44,10979.44,10887.88,10911.44
2020-09-27,10911.44,10993.6,10898.72,10902.22
2020-09-28,10902.22,10985.76,10902.22,10969.94
2020-09-29,10969.94,11000.83,10969.94,10987.19
2020-09-30,10987.19,10999.37,10975.83,10989.27
2020-10-01,10989.27,11065.23,10988.86,11051.3
2020-10-04,11051.3,11083.15,11051.3,11071.46
2020-10-05,11071.46,11122.65,10999.9,11007.69
2020-10-06,11007.69,11146.22,11007.69,11146.18
2020-10-07,11146.18,11344.82,11146.18,11326.98
2020-10-11,11326.98,11382.11,11326.98,11360.37
2020-10-12,11360.37,11423.92,11360.37,11397.65
2020-10-13,11397.65,11397.65,11291.72,11291.81
2020-10-14,11291.81,11334.06,11282.69,11333.91
2020-10-15,11333.91,11375.85,11322.71,11322.71
2020-10-18,11322.71,11322.71,11185.15,11185.15
2020-10-19,11185.15,11199.91,11163.11,11171.36
2020-10-20,11171.36,11175.89,11123.17,11157.62
2020-10-21,11157.62,11184.04,11101.63,11101.63
2020-10-22,11101.63,11101.63,10987.07,10987.43
2020-10-25,10987.43,10987.43,10414.66,10602.98
2020-10-26,10602.98,10649.05,10500.54,10511.94
2020-10-27,10511.94,10559.98,10511.79,10559.71
2020-10-28,10559.71,10581.33,10496.13,10515.25
2020-11-01,10515.25,10515.25,10456.33,10456.33
2020-11-02,10456.33,10511.48,10426.92,10429.34
2020-11-03,10429.34,10512.16,10426.93,10512.16
2020-11-04,10512.16,10562.75,10512.16,10556.89
2020-11-05,10556.89,10637.82,10513.58,10629.29
2020-11-08,10629.29,10680.27,10613.13,10680.27
2020-11-09,10680.27,10838.66,10680.27,10838.66
2020-11-10,10838.66,11122.98,10838.66,11077.25
2020-11-11,11077.25,11077.25,10982.18,10997.65
2020-11-12,10997.65,11028.41,10997.65,11017.28
2020-11-15,11017.28,11042.74,10953.13,10953.13
2020-11-16,10953.13,10994.38,10953.13,10991.61
2020-11-17,10991.61,11076.74,10991.61,11063.98
2020-11-18,11063.98,11070.03,10989.72,10989.72
2020-11-19,10989.72,10989.72,10890.08,10898.67
2020-11-22,10898.67,10920.66,10852.72,10858.26
2020-11-23,10858.26,10924.78,10858.26,10885.11
2020-11-24,10885.11,10998.93,10885.11,10997.35
2020-11-25,10997.35,11112.49,10997.35,11068.44
2020-11-26,11068.44,11085.77,10966.49,10980.96
2020-11-29,10980.96,11026.28,10980.45,11009.27
2020-11-30,11009.27,11017.56,10940.41,10943.35
2020-12-01,10943.35,11040.95,10937.88,11040.78
2020-12-02,11040.78,11103.72,11023.34,11023.34
2020-12-03,11023.34,11027.7,10970.36,11015.01
2020-12-06,11015.01,11044.38,11015.01,11024.84
2020-12-07,11024.84,11036.43,10995.08,10995.13
2020-12-08,10995.13,11019.9,10989.26,11019.08
2020-12-09,11019.08,11049.64,11013.35,11018.09
2020-12-10,11018.09,11022.18,10987.39,10987.39
2020-12-13,10987.39,11003.97,10979.29,11003.77
2020-12-14,11003.77,11072.77,11003.77,11047.97
2020-12-15,11047.97,11100.78,11047.97,11057.62
2020-12-16,11057.62,11063.83,10983.03,10983.03
2020-12-17,10983.03,10983.03,10843.47,10844.58
2020-12-20,10844.58,10895.08,10823.33,10890.3
2020-12-21,10890.3,10890.96,10580.55,10581.76
2020-12-22,10581.76,10655.91,10545.86,10655.91
2020-12-23,10655.91,10717.0,10655.91,10677.51
2020-12-24,10677.51,10730.07,10677.51,10683.86
2020-12-27,10683.86,10701.7,10585.51,10585.56
2020-12-28,10585.56,10674.72,10585.56,10658.55
2020-12-29,10658.55,10737.44,10658.55,10736.88
2020-12-30,10736.88,10869.72,10736.88,10867.76
2020-12-31,10867.76,10897.12,10844.48,10845.26
2021-01-03,10845.26,10846.56,10804.16,10845.03
2021-01-04,10845.03,10860.66,10813.16,10813.78
2021-01-05,10813.78,10855.15,10804.94,10829.96
2021-01-06,10829.96,10971.57,10829.96,10952.14
2021-01-10,10952.14,11218.1,10952.14,11213.48
2021-01-11,11213.48,11287.12,11213.48,11278.72
2021-01-12,11278.72,11354.34,11274.91,11339.75
2021-01-13,11339.75,11388.9,11328.61,11388.9
2021-01-14,11388.9,11462.05,11380.86,11453.43
2021-01-17,11453.43,11477.74,11424.66,11446.53
2021-01-18,11446.53,11503.28,11446.53,11450.54
2021-01-19,11450.54,11485.8,11420.66,11485.8
2021-01-20,11485.8,11604.47,11485.8,11598.9
2021-01-21,11598.9,11675.69,11598.9,11654.58
2021-01-24,11654.58,11672.09,11525.25,11525.25
2021-01-25,11525.25,11542.28,11507.04,11509.63
2021-01-26,11509.63,11528.38,11478.59,11527.34
2021-01-27,11527.34,11591.25,11527.34,11578.84
2021-01-31,11578.84,11583.76,11546.11,11546.15
2021-02-01,11546.15,11623.77,11546.15,11589.34
2021-02-02,11589.34,11645.72,11589.34,11637.55
2021-02-03,11637.55,11673.45,11618.94,11619.14
2021-02-04,11619.14,11632.06,11596.97,11598.85
2021-02-07,11598.85,11629.04,11598.85,11602.78
2021-02-08,11602.78,11664.98,11523.06,11523.06
2021-02-09,11523.06,11523.06,11429.28,11447.73
2021-02-10,11447.73,11546.12,11447.73,11545.03
2021-02-11,11545.03,11584.4,11545.03,11546.32
2021-02-14,11546.32,11592.41,11506.72,11506.72
2021-02-15,11506.72,11546.96,11506.72,11526.77
2021-02-16,11526.77,11565.8,11514.69,11534.05
2021-02-17,11534.05,11537.23,11413.17,11413.17
2021-02-18,11413.17,11429.77,11377.99,11380.55
2021-02-21,11380.55,11446.05,11380.55,11425.85
2021-02-22,11425.85,11551.86,11425.85,11549.97
2021-02-23,11549.97,11556.26,11416.74,11416.74
2021-02-24,11416.74,11435.43,11288.27,11435.43
2021-02-25,11435.43,11621.57,11435.43,11617.91
2021-02-28,11617.91,11630.75,11525.02,11525.02
2021-03-01,11525.02,11588.67,11519.2,11521.38
2021-03-02,11521.38,11533.49,11471.39,11471.39
2021-03-03,11471.39,11489.25,11386.66,11393.25
2021-03-04,11393.25,11410.0,11298.08,11333.86
2021-03-07,11333.86,11564.62,11333.86,11557.85
2021-03-08,11557.85,11609.76,11459.51,11459.51
2021-03-09,11459.51,11495.41,11337.38,11337.46
2021-03-10,11337.46,11337.46,11187.63,11235.6
2021-03-11,11235.6,11272.99,11202.09,11261.35
2021-03-14,11261.35,11344.6,11261.35,11289.57
2021-03-15,11289.57,11333.0,11222.33,11222.33
2021-03-16,11222.33,11223.42,11146.33,11190.8
2021-03-17,11190.8,11195.58,11068.37,11068.37
2021-03-18,11068.37,11068.37,10903.98,10918.4
2021-03-21,10918.4,10974.87,10802.29,10802.29
2021-03-22,10802.29,10802.29,10537.22,10537.22
2021-03-23,10537.22,10538.2,10316.96,10471.36
2021-03-24,10471.36,10723.61,10471.36,10702.18
2021-03-25,10702.18,10870.46,10691.92,10870.46
2021-03-28,10870.46,10935.53,10867.69,10867.69
2021-03-29,10867.69,10875.98,10733.2,10738.42
2021-03-30,10738.42,10785.61,10717.57,10739.69
2021-03-31,10739.69,10740.48,10565.63,10568.37
2021-04-01,10568.37,10601.65,10543.79,10564.88
2021-04-04,10564.88,10586.63,10417.15,10417.15
2021-04-05,10417.15,10417.15,10149.24,10256.92
2021-04-06,10256.92,10291.61,10222.0,10263.22
2021-04-07,10263.22,10263.22,10209.36,10227.67
2021-04-08,10227.67,10311.97,10227.48,10303.55
2021-04-11,10303.55,10393.13,10291.39,10393.13
2021-04-12,10393.13,10503.14,10393.1,10450.09
2021-04-13,10450.09,10460.55,10305.81,10305.81
2021-04-14,10305.81,10322.39,10114.7,10115.51
2021-04-15,10115.51,10212.7,10115.51,10143.21
2021-04-18,10143.21,10360.94,10143.21,10358.26
2021-04-19,10358.26,10441.0,10351.12,10441.0
2021-04-20,10441.0,10620.05,10441.0,10620.05
2021-04-21,10620.05,10711.41,10616.77,10642.49
2021-04-22,10642.49,10642.59,10560.19,10600.07
2021-04-25,10600.07,10621.55,10600.07,10604.28
2021-04-26,10604.28,10604.28,10507.48,10525.84
2021-04-27,10525.84,10598.85,10525.84,10591.42
2021-04-28,10591.42,10594.36,10475.26,10475.26
2021-05-04,10475.26,10475.26,10431.03,10465.59
2021-05-05,10465.59,10515.71,10418.41,10512.84
2021-05-06,10512.84,10588.86,10512.84,10588.09
2021-05-09,10588.09,10658.87,10588.09,10643.63
2021-05-10,10643.63,10687.71,10632.01,10686.03
2021-05-11,10686.03,10771.56,10686.03,10767.84
2021-05-17,10767.84,10790.79,10673.67,10674.67
2021-05-18,10674.67,10780.9,10669.21,10780.9
2021-05-19,10780.9,10862.98,10780.9,10806.23
2021-05-20,10806.23,10816.57,10731.69,10731.96
2021-05-23,10731.96,10812.27,10731.96,10812.06
2021-05-24,10812.06,10835.24,10760.8,10760.95
2021-05-25,10760.95,10760.95,10531.61,10531.83
2021-05-26,10531.83,10532.41,10369.57,10369.57
2021-05-27,10369.57,10371.41,10242.3,10242.3
2021-05-30,10242.3,10305.54,10242.3,10301.58
2021-05-31,10301.58,10380.47,10301.58,10309.06
2021-06-01,10309.06,10323.55,10231.43,10240.21
2021-06-02,10240.21,10245.4,10120.95,10120.95
2021-06-03,10120.95,10122.52,10029.14,10054.81
2021-06-06,10054.81,10143.59,10038.57,10122.44
2021-06-07,10122.44,10131.54,10091.15,10105.04
2021-06-08,10105.04,10128.81,9959.32,9963.91
2021-06-09,9963.91,10046.22,9959.91,10042.18
2021-06-10,10042.18,10054.41,9977.9,9977.9
2021-06-13,9977.9,10015.57,9887.19,9887.19
2021-06-14,9887.19,9944.81,9837.61,9933.35
2021-06-15,9933.35,9960.83,9891.18,9891.18
2021-06-16,9891.18,9898.07,9845.3,9880.49
2021-06-17,9880.49,9906.43,9863.85,9865.59
2021-06-20,9865.59,9865.66,9769.18,9797.91
2021-06-21,9797.91,10061.66,9797.91,10061.58
2021-06-22,10061.58,10206.24,10059.35,10206.24
2021-06-23,10206.24,10311.94,10206.24,10272.72
2021-06-24,10272.72,10285.49,10244.79,10278.86
2021-06-27,10278.86,10305.14,10278.86,10305.02
2021-06-28,10305.02,10326.03,10261.18,10273.92
2021-06-29,10273.92,10273.92,10094.17,10123.06
2021-06-30,10123.06,10262.18,10122.86,10256.62
2021-07-04,10256.62,10346.14,10256.62,10345.66
2021-07-05,10345.66,10386.95,10345.66,10348.29
2021-07-06,10348.29,10348.29,10147.51,10154.79
2021-07-07,10154.79,10280.0,10154.79,10277.25
2021-07-08,10277.25,10279.29,10184.8,10184.8
2021-07-11,10184.8,10190.06,10152.6,10153.47
2021-07-12,10153.47,10233.88,10153.43,10233.7
2021-07-13,10233.7,10431.99,10233.7,10431.99
2021-07-14,10431.99,10625.3,10431.99,10602.41
2021-07-15,10602.41,10609.82,10549.57,10561.28
2021-07-18,10561.28,10648.73,10561.28,10646.85
2021-07-25,10646.85,10757.09,10646.85,10745.69
2021-07-26,10745.69,10757.41,10685.41,10697.32
2021-07-27,10697.32,10763.75,10697.32,10763.26
2021-07-28,10763.26,10795.08,10723.59,10769.22
2021-07-29,10769.22,10837.21,10742.23,10742.23
2021-08-01,10742.23,10812.89,10739.59,10810.21
2021-08-02,10810.21,10874.58,10808.7,10821.88
2021-08-03,10821.88,10821.95,10726.33,10726.33
2021-08-04,10726.33,10734.68,10688.35,10718.89
2021-08-05,10718.89,10756.32,10718.89,10723.18
2021-08-08,10723.18,10750.16,10722.61,10738.67
2021-08-09,10738.67,10808.25,10738.67,10800.39
2021-08-10,10800.39,10870.81,10798.82,10853.83
2021-08-11,10853.83,10887.67,10852.5,10884.5
2021-08-15,10884.5,11061.35,10884.5,11029.56
2021-08-16,11029.56,11145.58,11029.56,11046.15
2021-08-17,11046.15,11061.94,10935.98,10937.69
2021-08-18,10937.69,10956.19,10906.0,10907.96
2021-08-19,10907.96,10907.96,10808.7,10808.7
2021-08-22,10808.7,10815.51,10686.4,10690.79
2021-08-23,10690.79,10884.47,10683.25,10884.29
2021-08-24,10884.29,10953.63,10884.29,10950.24
2021-08-25,10950.24,11072.9,10950.24,11064.43
2021-08-26,11064.43,11160.43,11064.43,11125.55
2021-08-29,11125.55,11126.08,11043.74,11113.74
2021-08-30,11113.74,11198.14,11113.74,11163.23
2021-08-31,11163.23,11191.62,11129.94,11143.8
2021-09-01,11143.8,11283.7,11143.58,11283.7
2021-09-02,11283.7,11321.95,11283.7,11301.36
2021-09-05,11301.36,11301.36,11090.75,11095.89
2021-09-06,11095.89,11114.2,10954.98,11064.17
2021-09-07,11064.17,11122.51,11002.99,11089.8
2021-09-08,11089.8,11149.75,11085.25,11135.48
2021-09-09,11135.48,11137.06,11041.82,11056.27
2021-09-12,11056.27,11083.93,11022.74,11036.93
2021-09-13,11036.93,11140.22,11036.93,11140.22
2021-09-14,11140.22,11206.47,11139.99,11187.82
2021-09-15,11187.82,11239.72,11117.08,11149.36
2021-09-16,11149.36,11182.23,10996.76,10996.76
2021-09-19,10996.76,11098.53,10878.9,10889.65
2021-09-20,10889.65,10889.65,10693.65,10710.56
2021-09-21,10710.56,10711.09,10453.19,10498.52
2021-09-22,10498.52,10609.29,10498.52,10596.06
2021-09-23,10596.06,10683.18,10596.06,10642.02
2021-09-26,10642.02,10704.25,10621.58,10649.76
2021-09-27,10649.76,10652.15,10496.0,10496.0
2021-09-28,10496.0,10499.86,10424.3,10446.78
2021-09-29,10446.78,10463.52,10345.4,10391.14
2021-09-30,10391.14,10517.03,10281.2,10517.03
2021-10-03,10517.03,10575.73,10366.44,10366.44
2021-10-04,10366.44,10437.66,10366.14,10427.44
2021-10-05,10427.44,10471.44,10412.07,10432.63
2021-10-06,10432.63,10536.39,10432.63,10536.39
2021-10-10,10536.39,10671.5,10536.39,10662.96
2021-10-11,10662.96,10739.78,10662.87,10714.78
2021-10-12,10714.78,10798.39,10697.59,10783.92
2021-10-13,10783.92,10881.4,10783.92,10881.4
2021-10-14,10881.4,11018.18,10881.06,10995.59
2021-10-17,10995.59,11155.57,10995.59,11155.57
2021-10-18,11155.57,11303.24,11134.81,11276.17
2021-10-19,11276.17,11358.43,11189.4,11195.05
2021-10-20,11195.05,11227.73,11061.42,11132.07
2021-10-24,11132.07,11238.34,11132.07,11185.88
2021-10-25,11185.88,11229.45,11096.53,11178.0
2021-10-26,11178.0,11468.24,11178.0,11256.54
2021-10-27,11256.54,11383.34,11254.28,11364.2
2021-10-28,11364.2,11506.63,11361.26,11506.63
2021-10-31,11506.63,11506.63,11362.54,11420.19
2021-11-01,11420.19,11570.33,11419.64,11568.27
2021-11-02,11568.27,11676.38,11545.11,11676.38
2021-11-03,11676.38,11729.57,11609.43,11685.12
2021-11-04,11685.12,11685.17,11474.84,11612.84
2021-11-07,11612.84,11617.12,11514.07,11555.58
2021-11-08,11555.58,11563.2,11468.18,11497.51
2021-11-09,11497.51,11588.42,11483.3,11588.42
2021-11-10,11588.42,11601.14,11372.69,11480.5
2021-11-11,11480.5,11602.8,11480.5,11573.14
2021-11-14,11573.14,11662.99,11529.6,11662.99
2021-11-15,11662.99,11664.26,11475.48,11496.63
2021-11-16,11496.63,11501.49,11404.38,11413.21
2021-11-17,11413.21,11511.2,11391.18,11453.3
2021-11-18,11453.3,11480.78,11310.28,11337.99
2021-11-21,11337.99,11419.84,11273.11,11273.11
2021-11-22,11273.11,11369.35,11255.51,11359.03
2021-11-23,11359.03,11432.25,11352.04,11369.22
2021-11-24,11369.22,11372.54,11291.38,11352.64
2021-11-25,11352.64,11451.65,11338.48,11431.24
2021-11-28,11431.24,11431.24,11218.33,11277.83
2021-11-29,11277.83,11277.83,11202.09,11212.3
2021-11-30,11212.3,11395.6,11179.29,11395.6
2021-12-01,11395.6,11442.34,11330.15,11420.0
2021-12-02,11420.0,11440.41,11293.62,11318.35
2021-12-05,11318.35,11401.33,11316.2,11401.33
2021-12-06,11401.33,11514.87,11385.81,11514.87
2021-12-07,11514.87,11631.01,11466.4,11538.26
2021-12-08,11538.26,11553.0,11391.39,11451.14
2021-12-09,11451.14,11545.47,11451.14,11534.63
2021-12-12,11534.63,11708.05,11519.61,11708.05
2021-12-13,11708.05,11765.63,11700.4,11700.4
2021-12-14,11700.4,11729.04,11613.3,11618.01
2021-12-15,11618.01,11665.49,11590.25,11622.1
2021-12-16,11622.1,11739.66,11622.1,11667.73
2021-12-19,11667.73,11684.74,11549.28,11565.72
2021-12-20,11565.72,11570.86,11440.2,11482.43
2021-12-21,11482.43,11609.02,11482.43,11524.66
2021-12-22,11524.66,11636.71,11524.65,11630.63
2021-12-23,11630.63,11776.26,11630.63,11755.46
2021-12-26,11755.46,11906.26,11755.46,11856.21
2021-12-27,11856.21,11922.68,11834.03,11849.79
2021-12-28,11849.79,11913.44,11840.1,11913.44
2021-12-29,11913.44,11950.34,11895.53,11898.42
2021-12-30,11898.42,11949.18,11857.97,11949.18
2022-01-02,11949.18,12017.57,11908.09,11909.72
2022-01-03,11909.72,11916.04,11870.47,11897.4
2022-01-04,11897.4,11984.21,11897.15,11982.61
2022-01-05,11982.61,12069.23,11980.87,12043.42
2022-01-09,12043.42,12044.78,11958.61,11978.56
2022-01-10,11978.56,12040.63,11978.56,12022.69
2022-01-11,12022.69,12047.33,11979.2,12002.08
2022-01-12,12002.08,12065.14,12002.08,12060.0
2022-01-13,12060.0,12063.94,11978.76,12012.31
2022-01-16,12012.31,12012.71,11819.82,11830.94
2022-01-17,11830.94,11871.77,11807.43,11859.12
2022-01-18,11859.12,11876.44,11805.42,11876.44
2022-01-19,11876.44,11882.29,11693.6,11715.01
2022-01-20,11715.01,11731.71,11665.91,11731.71
2022-01-23,11731.71,11731.71,11584.5,11655.72
2022-01-24,11655.72,11671.21,11608.89,11616.13
2022-01-25,11616.13,11624.5,11516.91,11542.43
2022-01-26,11542.43,11562.02,11496.68,11499.85
2022-01-30,11499.85,11516.01,11457.46,11457.46
2022-01-31,11457.46,11513.7,11420.47,11490.45
2022-02-01,11490.45,11603.33,11490.45,11603.33
2022-02-02,11603.33,11691.82,11603.33,11691.82
2022-02-03,11691.82,11720.71,11618.62,11638.06
2022-02-06,11638.06,11689.6,11637.92,11689.55
2022-02-07,11689.55,11708.02,11524.04,11548.61
2022-02-08,11548.61,11575.82,11523.67,11527.9
2022-02-09,11527.9,11703.76,11527.9,11596.29
2022-02-10,11596.29,11615.84,11548.99,11578.54
2022-02-13,11578.54,11589.04,11418.62,11438.12
2022-02-14,11438.12,11438.12,11320.24,11403.34
2022-02-15,11403.34,11563.38,11402.38,11563.38
2022-02-16,11563.38,11627.44,11523.64,11568.14
2022-02-17,11568.14,11568.14,11497.51,11535.02
2022-02-20,11535.02,11535.37,11370.98,11371.21
2022-02-21,11371.21,11506.82,11370.47,11501.92
2022-02-22,11501.92,11503.83,11256.95,11302.49
2022-02-23,11302.49,11349.82,11294.91,11301.08
2022-02-24,11301.08,11301.08,10841.98,10890.88
2022-02-27,10890.88,11174.09,10890.88,11174.09
2022-02-28,11174.09,11176.22,11094.0,11138.86
2022-03-01,11138.86,11297.56,11138.86,11275.78
2022-03-02,11275.78,11291.44,11189.29,11189.29
2022-03-03,11189.29,11305.55,11189.29,11305.55
2022-03-06,11305.55,11305.55,11087.93,11094.66
2022-03-07,11094.66,11095.71,10691.68,10701.14
2022-03-08,10701.14,10701.14,10357.66,10396.83
2022-03-09,10396.83,10485.58,10395.13,10415.73
2022-03-10,10415.73,10453.59,10332.19,10453.59
2022-03-13,10453.59,10550.69,10453.59,10480.67
2022-03-14,10480.67,10480.67,10361.17,10419.56
2022-03-15,10419.56,10423.09,10284.77,10423.09
2022-03-16,10423.09,10719.92,10423.09,10705.6
2022-03-17,10705.6,10804.85,10675.27,10726.44
2022-03-20,10726.44,10973.72,10726.44,10973.72
2022-03-21,10973.72,11511.15,10973.72,11511.15
2022-03-22,11511.15,11977.24,11511.15,11663.32
2022-03-23,11663.32,11743.91,11586.43,11743.91
2022-03-24,11743.91,11810.09,11704.03,11709.16
2022-03-27,11709.16,11709.16,11465.63,11545.61
2022-03-28,11545.61,11592.54,11240.79,11240.79
2022-03-29,11240.79,11393.54,11151.12,11393.54
2022-03-30,11393.54,11456.49,11239.21,11239.21
2022-03-31,11239.21,11239.21,11123.13,11238.48
2022-04-03,11238.48,11562.21,11238.48,11562.21
2022-04-04,11562.21,11563.18,11512.0,11529.18
2022-04-05,11529.18,11545.14,11375.44,11380.85
2022-04-06,11380.85,11417.95,11319.85,11347.96
2022-04-07,11347.96,11359.56,11091.16,11101.94
2022-04-10,11101.94,11101.94,10872.94,10897.61
2022-04-11,10897.61,10899.36,10715.28,10728.66
2022-04-12,10728.66,10942.3,10728.66,10898.69
2022-04-13,10898.69,10936.22,10847.46,10847.46
2022-04-14,10847.46,10847.46,10614.24,10679.55
2022-04-17,10847.46,10848.01,10614.24,10707.93
2022-04-18,10707.93,10724.8,10580.1,10724.8
2022-04-19,10724.8,10728.22,10566.9,10626.81
2022-04-20,10626.81,10626.81,10441.38,10444.76
2022-04-21,10444.76,10579.02,10443.92,10548.14
2022-04-26,10548.14,10682.08,10529.49,10682.08
2022-04-27,10682.08,10772.46,10681.02,10718.22
2022-04-28,10718.22,11055.9,10717.49,11047.7
2022-05-08,11047.7,11114.74,10949.65,11109.22
2022-05-09,11109.22,11177.34,10906.72,10906.72
2022-05-10,10906.72,10906.84,10778.0,10811.45
2022-05-11,10811.45,10925.99,10810.15,10855.93
2022-05-12,10855.93,10855.93,10602.15,10678.98
2022-05-15,10678.98,10743.98,10534.22,10534.22
2022-05-16,10534.22,10538.09,10391.52,10461.88
2022-05-17,10461.88,10571.77,10438.95,10438.95
2022-05-18,10438.95,10488.43,10433.96,10467.63
2022-05-19,10467.63,10549.97,10345.59,10549.97
2022-05-22,10549.97,10571.66,10462.74,10462.74
2022-05-23,10462.74,10560.22,10462.74,10514.95
2022-05-24,10514.95,10546.68,10374.76,10415.54
2022-05-25,10415.54,10448.31,10247.43,10247.43
2022-05-26,10247.43,10263.22,10155.46,10200.56
2022-05-29,10200.56,10202.59,10077.72,10086.72
2022-05-30,10086.72,10170.71,10057.64,10109.36
2022-05-31,10109.36,10260.08,10109.36,10150.05
2022-06-01,10150.05,10204.49,10041.18,10083.98
2022-06-02,10083.98,10097.21,9990.46,10007.51
2022-06-05,10007.51,10030.32,9971.71,9986.0
2022-06-06,9986.0,9994.77,9957.2,9984.92
2022-06-07,9984.92,10048.36,9974.26,10048.36
2022-06-08,10048.36,10249.86,10048.36,10236.06
2022-06-09,10236.06,10266.68,10158.07,10235.43
2022-06-12,10235.43,10235.66,10089.31,10097.55
2022-06-13,10097.55,10097.55,9964.5,10014.85
2022-06-14,10014.85,10014.85,9930.96,9981.22
2022-06-15,9981.22,10008.18,9925.69,9969.97
2022-06-16,9969.97,9975.09,9866.75,9866.75
2022-06-19,9866.75,9866.75,9720.87,9728.19
2022-06-20,9728.19,9746.62,9671.26,9680.18
2022-06-21,9680.18,9755.15,9676.32,9697.88
2022-06-22,9697.88,9697.88,9612.9,9612.9
2022-06-23,9612.9,9612.9,9439.85,9439.85
2022-06-26,9439.85,9512.56,9435.89,9443.75
2022-06-27,9443.75,9446.37,9227.13,9255.43
2022-06-28,9255.43,9255.45,9008.2,9179.63
2022-06-29,9179.63,9248.26,9169.59,9225.61
2022-07-03,9225.61,9226.42,8924.34,9008.89
2022-07-04,9008.89,9020.14,8685.74,8685.74
2022-07-05,8685.74,8756.88,8616.19,8657.5
2022-07-06,8657.5,8708.97,8599.05,8670.12
2022-07-07,8670.12,8815.64,8667.88,8764.25
2022-07-17,8764.25,8824.35,8739.75,8772.93
2022-07-18,8772.93,8922.35,8772.93,8867.94
2022-07-19,8867.94,9055.5,8864.78,9033.53
2022-07-20,9033.53,9159.79,9033.53,9112.72
2022-07-21,9112.72,9289.81,9112.72,9289.81
2022-07-24,9289.81,9298.72,9256.23,9276.28
2022-07-25,9276.28,9308.54,9237.7,9237.7
2022-07-26,9237.7,9441.07,9237.03,9350.42
2022-07-27,9350.42,9411.08,9286.78,9287.92
2022-07-28,9287.92,9369.32,9282.7,9369.32
2022-07-31,9369.32,9504.77,9369.32,9467.08
2022-08-01,9467.08,9581.82,9395.47,9423.1
2022-08-02,9423.1,9457.85,9392.23,9442.02
2022-08-03,9442.02,9539.43,9442.02,9539.43
2022-08-04,9539.43,10043.55,9539.43,10043.23
2022-08-07,10043.23,10175.48,10043.23,10123.81
2022-08-08,10123.81,10135.34,10043.16,10047.71
2022-08-09,10047.71,10153.15,9968.88,9968.88
2022-08-10,9968.88,10061.2,9940.43,9965.46
2022-08-11,9965.46,10000.3,9955.78,9988.84
2022-08-14,9988.84,10065.41,9984.44,9984.44
2022-08-15,9984.44,10010.23,9871.52,9914.71
2022-08-16,9914.71,9926.58,9820.3,9843.17
2022-08-17,9843.17,10063.58,9833.9,10058.12
2022-08-18,10058.12,10153.07,10058.12,10094.16
2022-08-21,10094.16,10339.58,10094.16,10339.58
2022-08-22,10339.58,10372.64,10226.88,10246.24
2022-08-23,10246.24,10295.75,10137.89,10137.89
2022-08-24,10137.89,10219.61,10087.66,10105.24
2022-08-25,10105.24,10291.79,10105.24,10287.27
2022-08-28,10287.27,10301.19,10178.15,10178.15
2022-08-29,10178.15,10234.99,10122.32,10122.32
2022-08-30,10122.32,10157.37,10063.26,10132.15
2022-08-31,10132.15,10163.2,9998.61,9998.61
